"Aldrich is a fivefold secret agent. After selling the location of Russian nuclear bases to the Americans, he betrayed the US by giving neutron bomb plans to Iran, and then betrayed Iran by revealing all the Iranian military projects to Israel. Finally, he betrayed Israel by revealing their falafel recipe to the whole world. In fact, Aldrich actually works for the Liechtenstein supremacy.",奥德里奇是个五重间谍。在把俄罗斯核基地的位置卖给美国人后，他背叛了美国，把中子弹计划交给了伊朗，然后他又背叛了伊朗，把伊朗的全部军队项目透露给以色列。最后，他背叛了以色列，向全世界公开了法拉费丸子的菜谱。实际上，奥德里奇真正效力的对象是列支敦士登至上组织。,Aldrich_Identity,
Albert Fish,阿尔伯特·菲什,Albert_Name,
Brooklyn,布鲁克林,Albert_City,
"Albert, a coprophiliac, urophilic, pedophilic and sadomasochist, started off by raping young boys, then devoted himself to prostitution, and, finally, took up killing and castrating children. He occasionally cuts them into pieces, which he then cooks and eats. Sometimes, he sends a letter to the parents spelling out their child's torture in graphic detail. Ed's note: This Bad Guy actually existed in real life. Eek.",患有嗜粪癖，溲溺恋，娈童癖，和施虐受虐癖的阿尔伯特，首先会强奸年轻的男孩，然后让自己尽情淫荡，最后，他会把孩子杀害并阉割掉。他偶尔会把受害者切成块，然后烹食。有时候，他会寄信件给受害者的父母，把他们孩子的受苦过程详细地描述出来。笔者注：这个坏蛋是在现实生活中真实存在的（害怕）。,Albert_Identity,
Aki-Fuyu,秋冬,Aki-Fuyu_Name,
Yamaguchi,山口市,Aki-Fuyu_City,
"Aki-Fuyu is both a sumo-wrestling champion and the boss of the largest Yakusa clan in Japan. He's a formidable 350-pound fighter, and head of an extremely violent and cruel gang. The enemy clan boss is said to have had a bespoke, six-foot-long saber made in order to ""hara-kiri"" him. We're going to need a six-foot-long stake too if we want to run through this fat pig.",秋冬既是相扑冠军，同时也是日本最大黑帮氏族的老大。他是350磅重的可怕战士，也是极端残暴的帮派首领。据说为了“切腹”他，敌对氏族的老大专门订做了一把六英尺长的刀。要是想刺穿这头肥猪的话，我们也需要一根六英尺长的长枪。,Aki-Fuyu_Identity,
JustOne,贾斯万,JustOne_Name,
Canada,加拿大,JustOne_City,
"JustOne Beer is one of the best-known singers on the planet. But, as he was denied his youth and education, he's also one of the most stupid singers on the planet. Sometimes, he just makes you want to kill him.",贾斯万·啤伯是世界上最知名的歌手之一。不过他在年轻时没有受过好的教育，所以他也是世界上最白痴的歌手之一。有时候，他就是能让你恨不得干死他。,JustOne_Identity,
Pimpy,平皮,Pimpy_Name,
Birmingham,伯明翰,Pimpy_City,
"Pimpy is one of the biggest whoremongers in England. He specializes in Eastern European and African prostitutes. His other specialty is trying out his merchandise before selling it, and he never thinks twice about sending a dish back - after letting it go cold, of course - if he isn't entirely satisfied. He's known as ""Mr. Three Michelin Stars"" in his field. It's up to you to make five stars out of him.",平皮是英格兰最大的皮条客。他对东欧与非洲妓女的生意尤为擅长。他的另一项本事就是在菜品卖出前自己先尝试，如果菜品没能让他完全满意的话，他就会毫不犹豫地把菜退掉（当然，他会等菜冷掉后再退）。他被这个圈子的人称作『米其林三星先生』。你自己决定要不要让他变成五星。,Pimpy_Identity,
Frank,弗兰克,Frank_Name,
Geneva,日内瓦,Frank_City,
"Dr. Frank is a crazy doctor who has already tried to transplant one person's limbs onto someone else without their consent on several occasions. On the request of a rich customer looking for a pet, he is said to have transplanted Gisele Bündchen's legs onto Pamela Anderson's body, with Paris Hilton's head as the cherry on top. Can you imagine how horrible that turned out?",弗兰克博士是个疯子医生，在没有获得同意的情况下，他已经好几次尝试把一个人的四肢移植到另外一个人身上了。据说他为了满足顾客想养的宠物的要求，他把吉赛尔·邦辰的腿移植到了帕米拉·安德森的身体上，还把帕丽斯·希尔顿的头像樱桃一样放在上面。你能想象出来的东西有多么恐怖吗？,Frank_Identity,
Hannibal,汉尼拔,Hannibal_Name,
Baltimore,巴尔的摩,Hannibal_City,
"This psychopathic cannibal was securely locked up in a psychiatric hospital, and wore a mask at all times to prevent him from biting anyone. Since he ate through a straw and could never brush his teeth, his guards are said to have let him go after he'd spent a year locked up because they couldn't stand his bad breath any longer.",这位精神异常的食人者被严锁在一家精神病院里，为了防止他咬其他人，无论什么时候他都得戴着面罩。自那时起他就只能通过吸管进食，而且没有办法刷牙，据说在关了一年后，他的守卫就放走了他，因为他实在无法再忍受那种熏人的口气。,Hannibal_Identity,
Li Gang,李刚,Li_Name,
Hong Kong,香港,Li_City,
"This head of one of the most powerful triads in China specializes in the sale and use of toxic gas, poisons, and biological warfare. He's said to have carried out a number of chemical attacks in China, Korea and Japan. But his most heinous crime was to import French Roquefort blue cheese into the States on the sly.",这位来自中国最强三合会的老大非常擅长贩卖和使用毒气，毒药以及细菌武器，据说他已经在中国，韩国和日本地区实施了好几次化学攻击。不过他最为恶毒的犯罪是把法国罗克福尔蓝纹奶酪偷偷输入到美国各州。,Li_Identity,
Breiveart,布莱维特,Breiveart_Name,
Oslo,奥斯陆,Breiveart_City,
"This extreme right-wing Norwegian terrorist murdered 77 people in cold blood. When defending his actions, his ultra-nationalism, his Islamophobia and his sexism, Breiveart claimed to be the savior of his people. That is, only white, males, all identical and with a weapon in their hand... hey, hang on... perhaps he wants to become part of an army of Stormtroopers?!",这位极右翼挪威恐怖分子残忍杀害了77个人。在他为自己的行为，自己的超国家主义，自己的恐伊斯兰症以及自己的性别歧视主义辩护时，布莱维特自诩是人民的救世主。也就是说，只有白人，男性，样子一致且手里拿着把武器的……嘿，等等……也许他是想成为暴风军的一员？！,Breiveart_Identity,
Tong Po,唐波,Tong_Name,
Bangkok,曼谷,Tong_City,
Tong Po raped Mylee and kidnapped your brother. What are you waiting for to give him the ass-kicking he deserves?!,唐波强奸了麦丽并绑架了你哥哥。快干死他啊，你还在等什么？！,Tong_Identity,
Adolf,阿道夫,Adolf_Name,
Berlin,柏林,Adolf_City,
"A German nationalist politician. This Bad Guy doesn't like humans, preferring dogs instead. He doesn't like art, he prefers HIS art. He doesn't like neighboring countries, and prefers to invade them. He doesn't like Jews, and prefers to see them dead. If I were you, I'd hurry up and get rid of this Bad Guy before he has any national or international impact whatsoever!",德国民族主义政治家。这个坏蛋不喜欢人类，只喜欢狗。他不喜欢艺术，只喜欢自己的艺术。他不喜欢邻国，只喜欢侵略它们。他不喜欢犹太人，只喜欢看他们死。我要是你，一定会赶紧在他搞出什么国家或国际名堂前除掉这坏蛋。,Adolf_Identity,
Giorgio,乔治,Giorgio_Name,
Milan,米兰,Giorgio_City,
"Occupation: porn star, owner of a soccer club, CEO, Mafioso and - when he's got time - head of state. Hobbies: has visited every administrative court in Italy. Wish: ""If you send me down, I'd like to be locked up in a women's prison, please.""",职业：色情明星，足球俱乐部持有者，CEO，黑手党成员兼州长（在他有空的时候）。兴趣：拜访意大利的每个行政法院。愿望：『如果你要判我入狱，我想关在女子监狱，拜托了。』,Giorgio_Identity,
Chris,克里斯,Chris_Name,
Liverpool,利物浦,Chris_City,
"This hooligan Liverpool FC supporter and member of a small group of right-wing extremists loves two things in life: soccer and trashing things. He's lucky, as each match is a new opportunity to feed both his passions. If his team loses, he trashes the place (to vent his spleen), if it wins, he trashes the place (to celebrate), and if it's a draw, he trashes the place (so he hasn't come for nothing).",这位流氓利物浦足球俱乐部支持者兼右翼极端分子喜欢两件事：足球和搞破坏。他很幸运，因为每场比赛他都有机会满足他的激情。要是他支持的球队输了，他就会搞破坏（为了发泄怒气），要是赢了，他也会搞破坏（为了庆祝胜利），再要是打平了，他还是会搞破坏（为了证明他不是白来的）。,Chris_Identity,
Jack,杰克,Jack_Name,
London,伦敦,Jack_City,
"Jack has already killed five prostitutes in a poor district of London and ripped out their internal organs. After the mad cow and horsemeat scandals, Jack just wanted to be sure that he knew where the meat he was eating came from. After all, finding a cow or pig living in the heart of London... tricky...",杰克已经在伦敦的一个贫困区内杀害了五名妓女，甚至还挖出了她们的内脏。在疯牛和马肉风波出现后，杰克想要确保自己肉食来源的安全性。毕竟，要想在伦敦中心找到一头牛或一头猪……并非易事……,Jack_Identity,
Toni,托尼,Toni_Name,
Marseille,马赛,Toni_City,
"A tyrannical boss who works his employees to death. He's said to have made them work on a new video game recently, which involves a balaclava-wearing character that you have to kill on each new level. What a dumb idea for a video game!",一个会让员工累死的专横老板。据说他最近让员工开发了一款每个新关卡都要杀死穿着巴拉克拉瓦服饰的人的游戏。这游戏创意也太挫了吧！,Toni_Identity,
Thénardier,德纳第,Thénardier_Name,
Paris,巴黎,Thénardier_City,
"Monsieur Thénardier is cowardly, dishonest, exploitative and unscrupulous. He works his daughter Cosette to the bone in a filthy inn he opened with his wife. He is always taking advantage of the misfortunes of others and has already killed to get what he wants. Before becoming an innkeeper, Monsieur Thénardier was a merchant banker at JP Morclays and Sachs.",德纳第先生是个懦弱，奸诈，刻薄且卑鄙的人。他在他夫妻二人合开的肮脏酒馆里使劲劳役他的女儿。他很喜欢利用别人的不幸，且为了自己想要的东西杀死过人。在成为酒馆老板前，德纳第先生曾在摩的大通和高深集团当过商业银行员。,Thénardier_Identity,
Sauron,索伦,Sauron_Name,
Middle-earth,中土世界,Sauron_City,
"Sauron is a demoniacal warlord, capable of creating an entire army and sending the most terrible killers to the four corners of the planet just to find a simple gold ring. Even though he could easily find the same model at Tiffany's. It just goes to show how absurd and crazy this character is. Sauron needs to realize that he doesn't need a ring to disappear.",身为恶魔战争领主的索伦，既有能力创造出整支军队，又有能力把最可怕的杀手送到星球的每个角落，而他的目的就只是为了找到一枚金戒指。尽管他在蒂芙尼商店也能找到相同的款式。但他就是想展示自己这个角色有多么的荒唐和疯狂。索伦需要明白一个事实，即使没有戒指也有办法能让他消失。,Sauron_Identity,
Bluebeard,蓝胡子,Barbe_Name,
Paris,巴黎,Barbe_City,
"Bluebeard is a very rich, but very ugly man with, you guessed it, a horrible blue beard. He's married several women and massacred all of them, hiding their bodies in one of the rooms in his house. Now we don't want to be mean, but... why do so many women want to marry such an ugly man??",蓝胡子是个非常有钱但长得很丑的家伙，他脸上长着，你猜得没错，一把可怕的蓝胡子。他娶了好几个妻子并杀害了她们，并把她们的身体藏到他的其中一间房里。我们并非想要挑刺，但是……为什么会有这么多女人愿意嫁给这么丑的男人呢？？,Barbe_Identity,
Vader,维德,Vador_Name,
Hollywood,好莱坞,Vador_City,
"This visionary walks around the streets dressed in black from head to toe, with a black motorcycle helmet on his head, an old calculator strapped to his chest and a foam sword in his hand. He talks to himself as he walks, repeating over and over that he wants to conquer the galaxy and that nobody will stop him. There are some real weirdos out there.",这位穿着一身黑的愿景家正溜达在大街上，他头上戴着黑色头盔，胸前绑着老旧计算器，手里拿着泡沫剑。他边走边对自己说，一遍又一遍地重复着自己要占领银河系并且没有人能够阻止他。外面还真有一些怪人。,Vador_Identity,
Voldemort,伏地魔,Voldemort_Name,
Scotland,苏格兰,Voldemort_City,
"This formidable Bad Guy grew up in an orphanage, spending his time martyrizing the other kids and trying to learn magic tricks to show off with. The day he found his father, he killed him in cold blood. A scruffy young boy walking around with a holly branch in his hand is hardly likely to stop this Bad Guy. Looks like you're gonna have to get your hands dirty instead!",这个可怕的坏蛋是在孤儿院长大的，他通过欺负其它小孩的方式来消遣时间，而且总会向人炫耀自己所学的魔术。他在找到自己父亲的那天就残忍杀害了他。那个走来走去手里拿着冬青枝的邋遢男孩似乎很难阻止得了这坏蛋。看来你得亲自下这个毒手了。,Voldemort_Identity,
Vlad Tepes,弗拉德·采佩什,Vlad_Name,
Romania,罗马尼亚,Vlad_City,
"This former bloodthirsty military chief, crushed by the death of his wife, renounced his faith in God and sold his soul to the devil. He's said to have started kidnapping people and killing them with a powerful bite to the neck. Bizarrely, this Bad Guy, who fears no-one, is terrified of garlic cloves and cross-shaped things. What a wuss! Your task shouldn't be too hard.",这位深受妻子之死打击的前嗜血军队司令，宣布要断绝对神的信仰并把自己的灵魂出卖给恶魔。据说他已经开始绑架并通过狠咬脖子的方式杀人了。奇怪的是，这个天不怕地不怕的坏蛋居然会怕蒜瓣和十字形的东西。他也太怂了吧！你的任务应该不会很难。,Vlad_Identity,
The Shark,鲨鱼,Requin_Name,
In the sea,海里,Requin_City,
"The shark from Jaws is a formidable Bad Guy. His victims never suspect a thing, despite the menacing crescendo music that always signals his arrival... Do people lose all common sense when they go on vacation to the seaside, or what?",这条来自《大白鲨》的鲨鱼是个难以对付的坏蛋。被他杀害的人从来都没起过疑心，尽管那渐渐响起的危险音乐已经给出他要来的信号了……人们是不是一到海边度假就会丢掉全部常识？,Requin_Identity,
Khiel,基尔,Khiel_Name,
Burma,缅甸,Khiel_City,
"General Khiel has led his Burmese troops for the last 20 years. To earn the first star on his uniform, he didn't hesitate to send about a hundred men to their deaths. To earn a second star, he didn't think twice about murdering a load of civilians. He doesn't deserve to have his name printed in his country's history textbooks... it should be in tomorrow's obituaries instead!",基尔将军已经掌控缅甸军队至少20年了。为了获得他军服上的第一颗星，他毫不犹豫地杀死了一百个人。为了获得第二颗星，他想都没想就屠杀了大量平民。他的名字不应该出现在他国家的史册里……而应该出现在他明天的讣告里。,Khiel_Identity,
Jacob,雅各布,Jacob_Name,
Switzerland,瑞士,Jacob_City,
"This CEO of a huge pharmaceutical group decided to test new molecules directly on African people. It allowed him to save millions of dollars, and several hundred children were laid to rest for ever more... it's about time this guy took a little nap too!",这家大型制药集团的CEO决定要在非洲人民身上直接试用新的药物分子。这项决定让他节省了数百万美元，也让好几百个孩子永远地陷入了沉睡……是时候也让这家伙睡会觉了！,Jacob_Identity,
Jacky,杰基,Jacky_Name,
Marseille,马赛,Jacky_City,
"Jacky has two loves in life: cars and alcohol. One fine spring Saturday, he went for a drive after one too many drinks at dinner. That evening, two children died and a woman ended up permanently disabled. Luckily, the car was OK! It's time that Jacky has a little accident of his own, don't you think?",杰基在生活中有两项爱好：汽车和酒精。在一个春意昂然的周六，他在晚餐中大量饮酒的情况下开车去兜风。那天晚上，有两位孩子失去了生命，还有一个女人最后落得终身残疾。幸运的是，他的车辆没有任何损坏！你不觉得是时候让杰基也出点小意外吗？,Jacky_Identity,
Martin,马丁,Martin_Name,
Paris,巴黎,Martin_City,
"Martin is a nurse in the geriatric unit of a large Parisian hospital. He's always hated the sound of old people moaning. So he put a load of old-timers out of their misery by giving them overdoses of their medication... Martin, I'd take an aspirin if I were you, 'cos you're going to have one hell of headache before long!",马丁是巴黎一家大型医院老年病房的护士。他一直都很讨厌那些老人的呻吟声。所以他通过喂给老人们过量的药物来帮助他们解脱苦难……马丁，我要是你就会自行服下阿司匹林，因为不久后你就会遇上相当头痛的事。,Martin_Identity,
William,威廉,William_Name,
Alabama,阿拉巴马州,William_City,
"A car salesman by day, William slips into his superhero costume at night: a white costume with a pointy hat and KKK stitched onto his chest. William is a masked crusader, ridding his country of its many invaders: blacks, Jews, Arabs... It's lucky that William wears a mask - it's a ready-made target that makes your job much easier!",早上是汽车销售员，到了晚上威廉就会咻的一声穿上他的超级英雄服：一身白色衣服外加一顶尖顶帽，胸前绣着KKK三个大字。威廉是戴着面罩的正义斗士，他帮助他的国家解决了非常多的入侵者：黑人，犹太人，阿拉伯人……还好威廉有戴着面罩——像他这样的现成目标能让你的工作变得更轻松。,William_Identity,
The Bad,坏家伙,TheBad_Name,
New Mexico,新墨西哥州,TheBad_City,
The Bad is looking for treasure buried in a tomb in a remote cemetery in the New Mexico desert. He never thinks twice about torturing and killing people to get what he wants. Will you be the Good Guy who puts an end to this Bad Guy's wicked acts?,坏家伙正在寻找宝藏，据说是埋在新墨西哥沙漠偏远墓园的一座坟墓里。为了得到他想要的东西，他可以毫不犹豫地拷问和杀死别人。你能化身成好家伙来结束这坏家伙的邪恶行径吗？,TheBad_Identity,
David,大卫,David_Name,
Madrid,马德里,David_City,
"David regularly beats his wife, but he's OK with that, seeing as it's his wife. David also beats his children, but he's OK with that, seeing as they're his children. One day, David drank a little too much and hit a little too hard, killing his wife. But he feels bad about it, because he didn't mean to. Of course, we won't mean to stab him in the back, run him over and then set fire to him. We're OK with that.",大卫经常家暴他的妻子，但他觉得没问题，因为那是他的老婆。大卫经常家暴他的孩子，他也觉得没问题，因为那是他的孩子。有一天，大卫喝得稍微有点多，出手重了点，就把他妻子给打死了。但他感觉很难过，因为他不是故意的。当然，我们也没有故意在他背后捅刀，故意撞他然后故意烧他。所以我们也觉得没有问题。,David_Identity,
Heinrich,海因里希,Heinrich_Name,
Argentina,阿根廷,Heinrich_City,
"A former Third Reich dignitary. A former SS and Gestapo commander. The man behind the Final Solution, responsible for millions of deaths, and a theorist on the superiority of the Aryan race. Heinrich led people to believe that he had committed suicide, but actually he escaped to Argentina. Oh yeah, Heinrich also said some real bad things about your mom.",前第三帝国高官。前党卫军和盖世太保指挥官。最后解决方案的背后策划者，造成数百万人死亡的责任人，以及雅利安人种优越论的理论工作者。海因里希成功让人民相信他已经自杀了，实际上他已经逃到了阿根廷。哦，对了，海因里希还说了你妈一些很难听的话。,Heinrich_Identity,
Emilio,埃米里奥,Emilio_Name,
Mexico,墨西哥,Emilio_City,
"Emilio helps hundreds of Mexican immigrants to cross the border every year. After making it across the Rio Grande, Emilio always stops off with the immigrants at Pedro's, his cousin's, place. Here, they can rest and have a bite to eat. This little bonus doesn't come for free though: $3,000 extra or a bullet in the head. Good news Emilio: we're going to help you pass over to the other side for free!","埃米里奥每年都要帮助数百位墨西哥移民越过国境。在成功穿过里奥格兰德河后，埃米里奥和移民总是都会在佩德罗（他侄子）那歇脚。在这里，他们得以休息和吃点东西。不过这项福利可不是免费的：你可以选择交3,000美元小费或选择项上开花。埃米里奥，这里有你的好消息：我们打算帮你穿越人界且不收你钱！",Emilio_Identity,
Philip,菲利普,Philip_Name,
New York City,纽约城,Philip_City,
"Philip has been working in the tobacco industry for decades. In the early 70s, he was the one to find just the right dose of arsenic that helped to get people hooked... without killing them too fast. Philip, care for one last cigarette?",菲利普已经在烟草业中工作数十年了。他就是在70年代早期发现适当的砷剂量既能让人上瘾……又不会太快杀死人的人。菲利普，需要抽最后一根烟吗？,Philip_Identity,
Nikos,尼科斯,Nikos_Name,
Athens,雅典,Nikos_City,
"Nikos buys shipwrecks all over the world, makes a few repairs, gets them checked by completely impartial organizations, and then puts them back on the ocean. If the boat should happen to run aground and cause huge amounts of damage, no worries, 'cos Nikos' company took out liability insurance to the lofty sum of $4,889. Nikos, you should have taken out life insurance too.","尼科斯从世界各地买回了失事船，在经过简单修理后，他就把这些船送到完全中立的机构中进行审查，然后放回大海。要是船只正好搁浅并造成巨大损失的话，别担心，因为尼科斯的公司已经投了高达4,889美元的责任保险。尼科斯，你也该投一份人寿保险。",Nikos_Identity,
Floris,弗洛里斯,Floris_Name,
Amsterdam,阿姆斯特丹,Floris_City,
"Floris grows foxgloves in his garden. These are the pretty flowers that give his lemonade a nice subtle flavor. His girlfriends love it! They always ask for it once... never twice though! Floris, we'd love to offer you one last drink, but sadly we don't have time. Why don't you go for a little stroll downtown?",弗洛里斯在他家花园里种了毛地黄。这些花非常漂亮并且让他的柠檬汽水多了一种微妙的口味。他的女朋友都很喜欢这种味道！她们总会索要一次这种饮料……不过从来都没有第二次。弗洛里斯，我们很想让你喝上最后一次饮料，只可惜我们没有时间了。你怎么不去市区里散散步呢？,Floris_Identity,
Andy,安迪,Andy_Name,
Los Angeles,洛杉矶,Andy_City,
"Andy runs ""Oh My God"" magazine, which specializes in the sexual escapades of the stars. JustOne is caught getting down and dirty with a Puerto Rican immigrant? ""Oh My God"" is there! Andy always has a good hunch about these things. After all, it's not hard when you pay prostitutes to trick people. It'd be hilarious, if only some stars didn't commit suicide as a result... Andy, call your photographers, I've got a hunch that a real scoop is just around the corner!",安迪运营着专攻明星性恶作剧的《偶滴神啊》杂志。贾斯万被抓包与波多黎各移民搞下流勾当？《偶滴神啊》为您揭晓！安迪对于这类东西的嗅觉一直都很灵敏。毕竟，花钱让妓女来愚弄民众并非什么难事。要是那些明星没有因此自杀的话，这种文章还是挺搞笑的……安迪，叫上你的摄影师，我有预感在那角落附近会出一单独家新闻。,Andy_Identity,
Jian,简,Jian_Name,
Xingtai,邢台,Jian_City,
"Our dear Jian, a Chinese businessman, built up his fortune by trading in rare metals. More concerned about his profits than about his fellow citizens' well-being, he deliberately set up his operations near fields and villages - without reprocessing plants - and, today, there are thousands of innocent victims. Mr. Jian, how would you like a little drink... of river water?",我们敬爱的中国商人简是通过稀有金属交易发家的。比起同胞的健康，他更关心自己的利益。他故意把自己的企业建造在田野和村庄附近（没有建后处理厂），造成了今天数千人无辜受害。简先生，你想不想来杯……河水？,Jian_Identity,
Michael,迈克尔,Michael_Name,
Miami,迈阿密,Michael_City,
"Michael is a real estate developer. His only flaw is that he never finishes what he starts. The problem is, he pockets the jackpot from his fake real estate projects and then disappears, leaving hundreds of families without a buck and the worksites barely started... Michael, I reckon someone's going to finish you off in no time at all.",迈克尔是个房地产开发商。他唯一的缺点就是做事永远会烂尾。现在的问题在于，他在他的假房地产项目中捞到钱后就会消失，留下数百个钱袋空空的家庭以及毫无动土痕迹的工地……迈克尔，我想已经有人等不及要干死你了。,Michael_Identity,
Saddam,萨达姆,Saddam_Name,
Bagdad,巴格达,Saddam_City,
"This deplorable Iraqi dictator  owns weapons of mass destruction and has close ties with Al-Qaeda. What's worse, he's said to have killed Bambi's mom! Only death is good enough for this nasty piece of work. They would have us believe that the tramp they found in a cave in Tikrit was Saddam... it's all lies! We've found the real Saddam and we're going to show him the path that leads to God.",这位恶劣的伊拉克独裁者拥有大规模杀伤性武器，且与基地组织有着密切的关系。更糟糕的是，据说他就是杀害斑比母亲的人！只有死才配得上这个可恶的家伙。他们差点就让我们相信他们在提克里特的一个洞里找到的流浪汉就是萨达姆……这全是谎言！我们已经找到真正的萨达姆了，正准备告诉他通往上帝的路该怎么走。,Saddam_Identity,
Henry,亨利,Henry_Name,
London,伦敦,Henry_City,
"During the Falklands War, Henry developed a penchant for killing people. Back in England, he became a contract killer under the code name of ""Agent 47"". 327 missions later, and he still can't get enough of seeing people draw their last breath. Henry, killing people isn't a game. Here's the plan for your 328th mission: DIE!",在福克兰群岛战争中，亨利培养出了杀人的嗜好。回到英格兰后，他化身成一个代号为『代号47』的职业杀手。在完成327件任务后，他还是没看够人们咽下最后一口气的样子。亨利，杀人可不是一种游戏。来，给你第328项任务：死！,Henry_Identity,
Jordan,乔丹,Jordan_Name,
New York City,纽约城,Jordan_City,
"Jordan is a trader and makes his fortune by taking positions on falling stocks and selling off lousy sub-primes. At the end of the line, it is honest poor families who end up paying the price. Jordan, today you're going to see your own personal stocks go down, way down...",乔丹是个通过操盘股票下跌和出售不良次贷发家的商人。到最后，那些老实巴交的贫困家庭为此买了单。乔丹，今天你将看到自己这支股票下跌，一路下跌……,Jordan_Identity,
Kenny,肯尼,Kenny_Name,
South Park,南方公园,Kenny_City,
Oh my God… you want to kill Kenny??,天啊……你想杀死肯尼？？,Kenny_Identity,
John Doe,无名氏,John1_Name,
Anyland,任意大陆,John1_City,
John always swims the backstroke in his local swimming pool when it's the most crowded.,无名氏总喜欢在当地游泳池最为拥挤的时候仰泳。,John1_Identity,
John II Doe,二代无名氏,John2_Name,
Anyland,任意大陆,John2_City,
"John talks very loudly on his cell phone without budging from his seat on the train. John, turn your damn phone off, as you're about to go through a very, very long tunnel...",无名氏打电话的声音非常大，又不肯离开座位去别处打。无名氏，关掉你那该死的电话吧，因为你马上就要穿过一道非常，非常长的隧道……,John2_Identity,
John III Doe,三代无名氏,John3_Name,
Anyland,任意大陆,John3_City,
"John likes to sound his horn for hours on end in traffic jams, even though he can clearly see that the cars in front of him are at a complete standstill and it won't make them go any faster.",无名氏喜欢在交通阻塞时连按几小时的鸣笛，即使他很清楚前方的车辆已经完全动不了，就算他这样做也不会让车辆走得更快。,John3_Identity,
John IV Doe,四代无名氏,John4_Name,
Anyland,任意大陆,John4_City,
"John never puts up the toilet seat when he pees, never puts the cap back on the toothpaste, leaves his dirty socks balled up all over the place, and always leaves his shopping cart parked across grocery store aisles. But, what's worse is that John keeps his peanut butter in the fridge!",无名氏从不在尿尿时翻开马桶座，从不盖上牙膏盖，把揉成团的脏袜子扔得到处都是，还总是把购物车停放在百货商店的过道上。不过，最让人糟心的是无名氏总会把花生酱放在冰箱里！,John4_Identity,
?,？,YouKill_Name,
Anyland,任意大陆,YouKill_City,
"So you've had a bad day and need to take it out on someone. Don't worry, it happens to us all. Choose who you want to kill:",你今天过得不是很舒畅，需要拿某人来发泄一下。别担心，大家都有被杀的机会。选择你想干死的对象：,YouKill_Identity,
Your mother-in-law,你的岳母,YouKill_Choice1,
Your teacher,你的老师,YouKill_Choice2,
Your bank manager,你的银行经理,YouKill_Choice3,
Your ex-wife,你的前妻,YouKill_Choice4,
Your neighbor,你的邻居,YouKill_Choice5,
Your neighbor's dog,你邻居的狗,YouKill_Choice6,
Other,其它,YouKill_Choice7,
Zombies!,丧尸！,Zombie_Name,
Infected zone,受感染区域,Zombie_City,
"In today's gaming industry, a game needs zombies in order to be a success... so we've included some zombies!",在当今游戏业中，一款游戏想要成功就得包含丧尸要素……所以我们加入了一些丧尸！,Zombie_Identity,
Angry Dogs,愤怒的小狗,AngryDogs_Name,
Mobile,移动端,AngryDogs_City,
"If you get hit in the face by a dog, it hurts a lot more than a bird, believe me.",比起小鸟，你的脸被小狗击中会更伤，信我。,AngryDogs_Identity,
Lemmings,旅鼠总动员,Lemmings_Name,
Atari ST and Amiga,雅达利ST和Amiga系统,Lemmings_City,
Homage to one of our favorite games.,致敬我们最喜欢的游戏之一。,Lemmings_Identity,
DNKTBG,别干死那坏蛋,DNKTBG_Name,
Not far away,不是很远,DNKTBG_City,
"Don't be fooled by appearances and stereotypes. This Bad Guy isn't bad at all, and it looks like someone is out to kill him. You have to protect him at all costs!",别被外貌和刻板印象所迷惑。这个坏蛋一点都不坏，而且看上去有人想要干掉他。你要不惜一切代价保护他。,DNKTBG_Identity,
Braindead,群尸玩过界,Braindead_Name,
New Zealand,新西兰,Braindead_City,
"Let's pay tribute to Peter Jackson and lawn mowers (to make a good job of it, we recommend at least a 15 CV).",让我们向彼得·杰克逊和割草机致敬（为了做好这次工作，我们建议你至少要有15岁的履历）。,Braindead_Identity,
T666,T666,Terminator_Name,
Los Angeles,洛杉矶,Terminator_City,
"A new kind of Bad Guy has been spotted. He says he comes from the future and talks in a weird way. He looks like one hefty beast! Try and get rid of him, and prevent him from killing people.",我们发现了一种新型坏蛋。他称自己来自未来，而且说话方式很奇怪。他看起来就像是巨大的野兽！去把他解决掉，别再让他杀人了。,Terminator_Identity,
They're hiding all over the world.,他们藏身在世界各地。,WorldDesc_0_0,
"They're repulsive, ruthless, evil people who have committed the vilest acts known to humanity: war crimes, Mafia involvement, terrorist activities, massacres of women and children...",他们恶心，残忍，邪恶。他们犯下了人所共知的滔天大罪：战争罪行，黑手党活动，恐怖主义行动，以及残杀妇女儿童……,WorldDesc_0_1,
"They've managed to dodge the law and are now hiding in our midst, living a normal life and getting away with murder, among other things. For them, the fact that they've managed to trick everyone, and, despite their wrongdoings, are able to live a comfortable life, is hilarious.",他们成功躲过了法律的制裁，现在正藏在我们中间，像正常人一样过着日子，他们犯下了诸如谋杀一类的罪行却没有受到惩罚。看着他们成功瞒过所有人，并且能够在做出如此恶行后依然过着逍遥自在的生活，不禁让人觉得这一切是多么得讽刺。,WorldDesc_0_2,
"But they have no idea that a secret organization is already watching them, analyzing their habits and monitoring their weaknesses, determined to put an end to this underserved tranquility.",不过他们没有意识到已经有个秘密组织在监视他们，分析他们的爱好以及监视他们的破绽。我们要结束他们不该有的宁静。,WorldDesc_0_3,
"In this secret organization, you're in charge of coordinating their assassination. Observe their daily movements, plan and act. Justice must be done.",你在这个秘密组织里是负责协调暗杀他们的行动。你要观察坏蛋们的日常行程、计划以及行为。正义必须得到伸张。,WorldDesc_0_4,
